date,campaign_id,campaign_name,installs,d1_revenue,d7_revenue
2025-10-07,FB-100000,UA - Retargeting - Value | Android | US | Carousel,69,268.8,1265.78
2025-10-18,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,29,91.25,437.73
2025-10-18,GG-200254,UAC - Installs | Android | APAC | Video,111,281.58,1483.36
2025-10-18,GG-200255,UAC - Value | Android | MENA | Static,55,226.92,1256.91
2025-10-18,GG-200256,Search - Brand - Exact | iOS | APAC | Static,79,316.16,1486.27
2025-10-18,GG-200257,UAC - Value | iOS | US | Video,81,394.24,2253.48
2025-10-18,GG-200258,UAC - Value | Android | US | Carousel,166,776.38,3194.03
2025-10-18,GG-200259,UAC - Value | iOS | US | Carousel,160,834.5,4895.18
2025-10-18,GG-200260,UAC - Value | iOS | EU | Carousel,30,158.89,950.96
2025-10-18,GG-200261,UAC - Value | iOS | EU | Playables,94,467.37,2292.92
2025-10-18,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,57,165.44,507.74
2025-10-18,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,100,318.5,1310.31
2025-10-18,GG-200264,UAC - Installs | iOS | EU | UGC,179,608.56,3176.07
2025-10-18,GG-200265,Search - Brand - Exact | iOS | US | Video,13,46.88,123.29
2025-10-18,GG-200266,UAC - Installs | iOS | APAC | Carousel,186,519.26,2233.86
2025-10-18,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,47,171.24,482.73
2025-10-18,GG-200268,UAC - Value | iOS | APAC | Playables,51,219.89,1292.73
2025-10-18,GG-200269,UAC - Installs | Android | US | Video,413,1826.78,6156.25
2025-10-18,GG-200270,UAC - Installs | Android | MENA | Playables,95,271.07,1323.36
2025-10-18,GG-200271,UAC - Value | iOS | US | Carousel,63,346.07,1689.51
2025-10-18,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,80,355.7,1705.58
2025-10-18,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,55,206.96,998.58
2025-10-18,GG-200274,UAC - Value | iOS | LATAM | Carousel,56,274.42,1485.98
2025-10-18,GG-200275,UAC - Value | Android | US | Static,191,760.2,4517.11
2025-10-18,GG-200276,UAC - Value | iOS | APAC | Carousel,57,265.12,1428.73
2025-10-18,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,196,694.02,3197.35
2025-10-18,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,35,135.67,582.7
2025-10-18,GG-200279,UAC - Installs | iOS | US | Static,28,128.9,681.88
2025-10-18,GG-200280,UAC - Value | Android | APAC | Carousel,119,360.33,1983.62
2025-10-18,GG-200281,UAC - Value | iOS | APAC | Carousel,98,431.21,2238.84
2025-10-18,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,37,135.31,425.69
2025-10-18,GG-200283,UAC - Value | iOS | LATAM | Static,175,584.34,3295.09
2025-10-18,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,37,160.69,758.78
2025-10-18,GG-200285,UAC - Value | iOS | APAC | Carousel,151,582.14,3492.84
2025-10-18,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,37,169.92,639.92
2025-10-18,GG-200287,UAC - Value | Android | MENA | Video,77,323.2,1939.2
2025-10-18,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,9,25.32,107.94
2025-10-18,GG-200289,UAC - Installs | iOS | APAC | Static,194,713.14,3734.71
2025-10-18,GG-200290,UAC - Value | Android | LATAM | Static,64,208.19,1097.99
2025-10-18,GG-200291,UAC - Value | iOS | US | UGC,76,344.89,1492.68
2025-10-18,GG-200292,UAC - Value | iOS | MENA | Playables,47,183.75,902.58
2025-10-18,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,53,151.39,566.96
2025-10-18,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,96,297.02,1251.64
2025-10-18,GG-200295,UAC - Installs | Android | MENA | UGC,133,323.6,1430.31
2025-10-18,GG-200296,Search - Brand - Exact | iOS | US | Video,34,144.07,613.59
2025-10-18,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,23,93.37,245.0
2025-10-18,GG-200298,UAC - Value | iOS | LATAM | UGC,90,350.63,1570.82
2025-10-18,GG-200299,UAC - Value | Android | LATAM | Video,72,287.22,1723.32
2025-10-18,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,151,505.68,1279.88
2025-10-18,GG-200301,UAC - Installs | Android | EU | Carousel,177,642.49,2723.52
2025-10-18,GG-200302,UAC - Value | iOS | APAC | Static,65,251.99,1511.94
2025-10-18,GG-200303,UAC - Value | iOS | APAC | Video,75,278.29,1262.6
2025-10-18,GG-200304,UAC - Installs | iOS | LATAM | Video,209,584.05,2208.29
2025-10-18,GG-200305,UAC - Installs | Android | US | Video,363,1022.93,5390.84
2025-10-18,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,46,200.06,523.36
2025-10-18,GG-200307,UAC - Value | Android | LATAM | Playables,216,814.73,3738.8
2025-10-18,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,9,33.38,125.81
2025-10-18,GG-200309,Search - Brand - Exact | Android | APAC | UGC,75,189.0,508.79
2025-10-18,GG-200310,UAC - Value | Android | APAC | Playables,204,735.81,3353.09
2025-10-18,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,30,109.86,526.34
2025-10-18,GG-200312,Search - Brand - Exact | iOS | US | Playables,15,59.53,191.21
2025-10-18,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,31,110.62,368.81
2025-10-18,GG-200314,UAC - Value | iOS | US | Carousel,107,614.47,3166.36
2025-10-18,GG-200315,UAC - Value | iOS | MENA | UGC,35,117.82,698.32
2025-10-18,GG-200316,UAC - Value | Android | LATAM | Carousel,263,1015.73,4306.7
2025-10-18,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,39,118.91,438.06
2025-10-18,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,13,33.55,163.09
2025-10-18,GG-200319,UAC - Installs | iOS | US | Static,109,466.74,2017.25
2025-10-18,GG-200320,UAC - Value | Android | MENA | UGC,165,603.93,3623.58
2025-10-18,GG-200321,UAC - Value | Android | MENA | UGC,152,651.88,3727.45
2025-10-18,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,33,101.77,371.46
2025-10-18,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,13,34.87,167.79
2025-10-18,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,68,170.29,742.12
2025-10-18,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,25,121.59,353.83
2025-10-18,GG-200326,UAC - Value | Android | APAC | Playables,54,202.63,1021.66
2025-10-18,GG-200327,UAC - Value | iOS | APAC | UGC,97,320.87,1925.22
2025-10-18,GG-200328,Search - Brand - Exact | iOS | EU | Video,37,111.34,399.6
2025-10-18,GG-200329,UAC - Installs | Android | LATAM | Video,112,395.57,1240.51
2025-10-18,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,87,265.56,1128.63
2025-10-18,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,77,245.62,940.23
2025-10-18,GG-200332,UAC - Installs | Android | LATAM | Playables,33,75.8,289.4
2025-10-18,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,101,223.61,662.56
2025-10-18,GG-200334,UAC - Installs | iOS | US | Static,276,1190.88,6354.54
2025-10-18,GG-200335,UAC - Installs | Android | APAC | Carousel,33,79.12,390.62
2025-10-18,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,52,107.3,483.6
2025-10-18,GG-200337,UAC - Value | Android | MENA | Carousel,73,303.52,1240.18
2025-10-18,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,43,129.92,445.5
2025-10-18,GG-200339,UAC - Installs | Android | US | Playables,53,232.41,884.78
2025-10-18,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,40,106.06,524.04
2025-10-18,GG-200341,UAC - Installs | iOS | LATAM | Carousel,129,577.55,1994.86
2025-10-18,GG-200342,Search - Brand - Exact | Android | EU | UGC,38,141.85,388.24
2025-10-18,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,83,348.65,899.17
2025-10-18,GG-200344,UAC - Value | Android | LATAM | Static,85,367.65,1762.88
2025-10-18,GG-200345,UAC - Installs | iOS | EU | Playables,99,488.92,2126.31
2025-10-18,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,23,76.68,227.13
2025-10-18,GG-200347,UAC - Installs | Android | APAC | Playables,544,1473.1,7237.34
2025-10-18,GG-200348,UAC - Installs | iOS | APAC | UGC,73,293.27,1303.0
2025-10-18,GG-200349,UAC - Installs | Android | US | UGC,28,80.72,372.68
2025-10-19,FB-100000,UA - Retargeting - Value | Android | US | Carousel,18,92.33,486.12
2025-10-19,FB-100001,UA - Prospecting - Broad | Android | EU | Video,26,89.49,273.66
2025-10-19,FB-100002,UA - Prospecting - Broad | iOS | US | Video,98,384.53,1209.73
2025-10-19,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,104,421.84,1300.11
2025-10-19,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,77,344.09,1432.79
2025-10-19,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,58,199.17,1027.12
2025-10-19,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,83,252.44,912.07
2025-10-19,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,24,106.31,345.4
2025-10-19,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,92,257.58,885.04
2025-10-19,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,64,249.16,814.5
2025-10-19,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,198,750.36,4031.68
2025-10-19,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,32,118.47,402.56
2025-10-19,FB-100012,UA - Retargeting - Value | Android | US | Video,14,68.66,345.29
2025-10-19,FB-100013,UA - Prospecting - Broad | iOS | US | Static,25,80.83,408.6
2025-10-19,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,54,185.93,839.29
2025-10-19,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,44,171.3,788.67
2025-10-19,FB-100016,UA - Retargeting - Value | iOS | US | Playables,21,80.79,482.96
2025-10-19,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,61,192.91,861.15
2025-10-19,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,53,132.7,569.55
2025-10-19,FB-100019,UA - Lookalike - 1% | Android | EU | Video,22,71.26,241.64
2025-10-19,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,24,99.21,399.62
2025-10-19,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,46,149.1,808.12
2025-10-19,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,49,226.91,1037.66
2025-10-19,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,129,308.23,967.84
2025-10-19,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,73,185.35,800.9
2025-10-19,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,51,207.09,1123.67
2025-10-19,FB-100026,UA - Retargeting - Value | Android | US | Video,36,144.24,595.57
2025-10-19,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,83,171.15,720.71
2025-10-19,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,25,69.66,234.13
2025-10-19,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,118,390.47,2007.02
2025-10-19,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,127,523.41,1980.06
2025-10-19,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,59,269.66,1111.27
2025-10-19,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,17,69.31,285.63
2025-10-19,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,56,277.38,1566.36
2025-10-19,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,87,314.33,1345.65
2025-10-19,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,54,201.83,903.79
2025-10-19,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,100,445.46,1431.71
2025-10-19,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,225,825.32,4493.04
2025-10-19,FB-100038,UA - Retargeting - Value | iOS | US | Playables,17,94.08,457.32
2025-10-19,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,22,102.59,451.29
2025-10-19,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,196,749.29,2822.58
2025-10-19,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,55,217.44,822.36
2025-10-19,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,64,208.37,980.38
2025-10-19,FB-100043,UA - Prospecting - Broad | Android | EU | Static,76,267.15,1161.3
2025-10-19,FB-100044,UA - Retargeting - Value | iOS | US | Playables,15,76.8,370.33
2025-10-19,FB-100045,UA - Prospecting - Broad | Android | US | Video,18,59.17,265.5
2025-10-19,FB-100046,UA - Lookalike - 1% | Android | US | Video,140,375.23,1698.67
2025-10-19,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,172,578.25,1797.78
2025-10-19,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,24,93.81,404.13
2025-10-19,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,66,249.55,832.5
2025-10-19,FB-100050,UA - Lookalike - 5% | Android | US | Video,54,230.52,897.41
2025-10-19,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,17,66.77,356.55
2025-10-19,FB-100052,UA - Lookalike - 5% | Android | US | Video,200,619.76,2502.59
2025-10-19,FB-100053,UA - Retargeting - Value | iOS | US | Static,32,158.92,925.23
2025-10-19,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,18,76.22,432.4
2025-10-19,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,88,436.16,1399.2
2025-10-19,FB-100056,UA - Prospecting - Broad | Android | US | UGC,111,314.97,1574.22
2025-10-19,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,34,120.65,511.31
2025-10-19,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,158,619.93,2152.4
2025-10-19,FB-100059,UA - Prospecting - Broad | iOS | EU | UGC,45,160.92,539.4
2025-10-19,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,40,106.54,350.09
2025-10-19,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,140,508.38,2718.31
2025-10-19,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,21,93.7,491.83
2025-10-19,FB-100063,UA - Prospecting - Broad | Android | US | Playables,34,124.84,678.26
2025-10-19,FB-100064,UA - Lookalike - 5% | iOS | US | Video,31,151.29,519.53
2025-10-19,FB-100065,UA - Prospecting - Broad | Android | US | Playables,39,148.82,584.71
2025-10-19,FB-100066,UA - Prospecting - Broad | Android | US | Playables,50,129.97,533.14
2025-10-19,FB-100067,UA - Retargeting - Value | Android | APAC | Video,183,642.57,3471.16
2025-10-19,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,93,365.98,1279.1
2025-10-19,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,136,489.87,2328.35
2025-10-19,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,39,157.77,913.17
2025-10-19,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,117,499.92,1643.74
2025-10-19,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,99,201.56,658.7
2025-10-19,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,86,259.93,798.76
2025-10-19,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,54,188.69,1019.49
2025-10-19,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,22,67.4,250.32
2025-10-19,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,19,53.98,203.67
2025-10-19,FB-100077,UA - Lookalike - 1% | iOS | US | Static,75,268.94,1254.07
2025-10-19,FB-100078,UA - Retargeting - Value | Android | US | Playables,22,74.83,448.01
2025-10-19,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,57,290.87,1644.87
2025-10-19,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,118,383.22,2012.67
2025-10-19,FB-100081,UA - Lookalike - 5% | iOS | US | Video,87,268.88,1332.84
2025-10-19,FB-100082,UA - Lookalike - 1% | iOS | US | Video,82,273.42,973.1
2025-10-19,FB-100083,UA - Lookalike - 5% | Android | LATAM | Static,220,580.56,2429.64
2025-10-19,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,85,239.23,971.27
2025-10-19,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,181,531.89,2588.71
2025-10-19,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,67,237.84,1216.31
2025-10-19,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,140,519.09,1834.98
2025-10-19,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,4,19.06,114.36
2025-10-19,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,50,182.43,1001.91
2025-10-19,FB-100090,UA - Retargeting - Value | Android | EU | Static,62,275.84,1655.04
2025-10-19,FB-100091,UA - Lookalike - 1% | iOS | US | Static,76,333.8,1191.67
2025-10-19,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,68,258.61,1544.42
2025-10-19,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,68,248.93,918.3
2025-10-19,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,66,268.63,1209.1
2025-10-19,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,70,236.34,1176.97
2025-10-19,FB-100096,UA - Lookalike - 1% | Android | APAC | Carousel,137,462.96,2127.3
2025-10-19,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,216,532.16,2387.27
2025-10-19,FB-100098,UA - Lookalike - 1% | iOS | US | Video,76,358.72,1452.82
2025-10-19,FB-100099,UA - Prospecting - Broad | Android | MENA | Carousel,73,278.92,1421.93
2025-10-19,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,147,485.76,1728.33
2025-10-19,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,21,84.94,393.61
2025-10-19,FB-100102,UA - Lookalike - 1% | iOS | MENA | Static,36,93.96,453.45
2025-10-19,FB-100103,UA - Retargeting - Value | Android | APAC | Video,84,369.06,1604.3
2025-10-19,FB-100104,UA - Lookalike - 1% | iOS | APAC | Video,130,575.59,2503.82
2025-10-19,FB-100105,UA - Lookalike - 1% | iOS | US | Carousel,39,192.01,766.5
2025-10-19,FB-100106,UA - Lookalike - 1% | iOS | LATAM | UGC,56,140.08,588.62
2025-10-19,FB-100107,UA - Lookalike - 5% | Android | EU | UGC,262,937.91,4695.18
2025-10-19,FB-100108,UA - Lookalike - 1% | Android | MENA | Playables,248,544.91,1865.23
2025-10-19,FB-100109,UA - Lookalike - 1% | iOS | MENA | Video,77,341.9,1135.79
2025-10-19,FB-100110,UA - Lookalike - 1% | iOS | EU | UGC,54,223.41,752.0
2025-10-19,FB-100111,UA - Retargeting - Value | iOS | APAC | UGC,31,118.72,623.52
2025-10-19,FB-100112,UA - Lookalike - 1% | iOS | EU | Video,77,342.77,1676.15
2025-10-19,FB-100113,UA - Lookalike - 1% | iOS | US | Static,195,677.49,3203.17
2025-10-19,FB-100114,UA - Prospecting - Broad | Android | EU | Static,53,165.26,777.71
2025-10-19,FB-100115,UA - Prospecting - Broad | Android | EU | UGC,27,83.35,396.25
2025-10-19,FB-100116,UA - Retargeting - Value | iOS | APAC | Playables,35,142.82,705.1
2025-10-19,FB-100117,UA - Retargeting - Value | iOS | APAC | UGC,28,93.9,379.07
2025-10-19,FB-100118,UA - Lookalike - 5% | Android | US | Video,90,315.71,1626.54
2025-10-19,FB-100119,UA - Lookalike - 5% | Android | EU | Playables,48,139.32,761.24
2025-10-19,FB-100120,UA - Prospecting - Broad | Android | MENA | Static,121,367.3,1694.35
2025-10-19,FB-100121,UA - Lookalike - 1% | iOS | EU | UGC,32,115.91,602.27
2025-10-19,FB-100122,UA - Lookalike - 5% | iOS | MENA | Playables,112,287.45,923.86
2025-10-19,FB-100123,UA - Lookalike - 5% | iOS | EU | UGC,123,575.85,2625.3
2025-10-19,FB-100124,UA - Lookalike - 5% | iOS | EU | Carousel,119,366.33,1984.41
2025-10-19,FB-100125,UA - Prospecting - Broad | Android | LATAM | UGC,59,205.99,870.31
2025-10-19,FB-100126,UA - Lookalike - 1% | iOS | EU | Carousel,63,193.23,791.08
2025-10-19,FB-100127,UA - Retargeting - Value | iOS | MENA | Video,63,258.52,1551.12
2025-10-19,FB-100128,UA - Retargeting - Value | Android | EU | UGC,38,188.72,1132.32
2025-10-19,FB-100129,UA - Lookalike - 5% | Android | US | UGC,165,657.86,2365.66
2025-10-19,FB-100130,UA - Lookalike - 5% | iOS | MENA | UGC,37,93.46,500.85
2025-10-19,FB-100131,UA - Lookalike - 5% | Android | EU | UGC,181,618.42,3348.13
2025-10-19,FB-100132,UA - Lookalike - 5% | Android | MENA | UGC,318,688.88,3675.17
2025-10-19,FB-100133,UA - Lookalike - 5% | Android | LATAM | Carousel,216,810.84,2866.32
2025-10-19,FB-100134,UA - Retargeting - Value | iOS | MENA | Playables,8,37.93,227.58
2025-10-19,FB-100135,UA - Lookalike - 5% | iOS | EU | Carousel,139,462.22,2358.25
2025-10-19,FB-100136,UA - Lookalike - 1% | iOS | US | UGC,51,198.28,611.1
2025-10-19,FB-100137,UA - Retargeting - Value | iOS | EU | UGC,41,154.23,836.24
2025-10-19,FB-100138,UA - Prospecting - Broad | Android | APAC | Playables,32,107.37,551.45
2025-10-19,FB-100139,UA - Lookalike - 5% | Android | APAC | Static,81,206.32,1064.4
2025-10-19,FB-100140,UA - Lookalike - 5% | Android | US | Carousel,35,88.67,323.29
2025-10-19,FB-100141,UA - Lookalike - 1% | iOS | EU | UGC,23,86.53,344.04
2025-10-19,FB-100142,UA - Lookalike - 5% | iOS | APAC | Carousel,47,131.72,719.06
2025-10-19,FB-100143,UA - Prospecting - Broad | iOS | US | UGC,30,108.67,596.27
2025-10-19,FB-100144,UA - Prospecting - Broad | Android | LATAM | Static,73,248.94,1017.67
2025-10-19,FB-100145,UA - Retargeting - Value | Android | US | Static,46,237.11,1422.66
2025-10-19,FB-100146,UA - Retargeting - Value | Android | MENA | Static,27,108.09,552.77
2025-10-19,FB-100147,UA - Retargeting - Value | Android | APAC | Video,162,482.61,2268.75
2025-10-19,FB-100148,UA - Retargeting - Value | iOS | LATAM | Carousel,56,247.6,1224.38
2025-10-19,FB-100149,UA - Prospecting - Broad | Android | EU | Carousel,23,85.01,444.52
2025-10-19,FB-100150,UA - Lookalike - 5% | Android | LATAM | Playables,255,719.41,3912.15
2025-10-19,FB-100151,UA - Retargeting - Value | iOS | EU | Video,14,75.0,387.75
2025-10-19,FB-100152,UA - Prospecting - Broad | Android | LATAM | Playables,33,78.64,366.23
2025-10-19,FB-100153,UA - Lookalike - 5% | Android | LATAM | Playables,183,633.0,2965.6
2025-10-19,FB-100154,UA - Lookalike - 1% | iOS | US | Playables,168,644.97,2526.35
2025-10-19,FB-100155,UA - Prospecting - Broad | Android | APAC | UGC,47,99.81,383.67
2025-10-19,FB-100156,UA - Retargeting - Value | iOS | LATAM | UGC,36,120.15,720.9
2025-10-19,FB-100157,UA - Lookalike - 1% | iOS | EU | Playables,18,61.23,324.58
2025-10-19,FB-100158,UA - Lookalike - 1% | iOS | APAC | UGC,10,41.8,217.53
2025-10-19,FB-100159,UA - Lookalike - 1% | iOS | EU | Video,39,164.73,646.73
2025-10-19,FB-100160,UA - Lookalike - 5% | iOS | EU | UGC,178,605.15,2717.12
2025-10-19,FB-100161,UA - Lookalike - 1% | iOS | US | UGC,69,269.09,1298.63
2025-10-19,FB-100162,UA - Lookalike - 1% | Android | APAC | Static,66,246.83,1218.85
2025-10-19,FB-100163,UA - Lookalike - 1% | iOS | LATAM | Carousel,123,406.21,2102.14
2025-10-19,FB-100164,UA - Prospecting - Broad | Android | MENA | Static,25,89.3,294.51
2025-10-19,FB-100165,UA - Retargeting - Value | Android | APAC | UGC,28,106.6,638.96
2025-10-19,FB-100166,UA - Prospecting - Broad | iOS | APAC | UGC,38,140.39,703.92
2025-10-19,FB-100167,UA - Lookalike - 5% | Android | LATAM | Static,120,397.18,1376.23
2025-10-19,FB-100168,UA - Lookalike - 1% | Android | LATAM | Playables,344,983.94,5322.13
2025-10-19,FB-100169,UA - Lookalike - 1% | iOS | MENA | Playables,52,196.35,608.29
2025-10-19,FB-100170,UA - Lookalike - 1% | iOS | MENA | Carousel,42,125.32,512.06
2025-10-19,FB-100171,UA - Lookalike - 1% | iOS | LATAM | Carousel,22,55.62,291.5
2025-10-19,FB-100172,UA - Lookalike - 1% | Android | US | Static,48,175.61,778.65
2025-10-19,FB-100173,UA - Retargeting - Value | Android | MENA | Static,24,97.34,483.97
2025-10-19,FB-100174,UA - Lookalike - 1% | Android | APAC | Carousel,141,399.45,1370.91
2025-10-19,FB-100175,UA - Retargeting - Value | Android | EU | Carousel,68,340.84,1454.71
2025-10-19,FB-100176,UA - Prospecting - Broad | iOS | EU | Carousel,31,130.97,535.01
2025-10-19,FB-100177,UA - Prospecting - Broad | Android | LATAM | Video,17,37.0,180.93
2025-10-19,FB-100178,UA - Prospecting - Broad | iOS | EU | UGC,31,105.25,415.11
2025-10-19,FB-100179,UA - Lookalike - 5% | Android | MENA | Carousel,38,126.61,439.59
2025-10-19,FB-100180,UA - Retargeting - Value | iOS | APAC | Carousel,28,107.91,647.46
2025-10-19,FB-100181,UA - Prospecting - Broad | Android | LATAM | UGC,31,93.27,408.43
2025-10-19,FB-100182,UA - Prospecting - Broad | Android | APAC | UGC,20,65.2,308.27
2025-10-19,FB-100183,UA - Lookalike - 1% | Android | EU | Static,193,718.17,3394.79
2025-10-19,FB-100184,UA - Lookalike - 5% | Android | EU | Video,40,168.46,670.81
2025-10-19,FB-100185,UA - Lookalike - 5% | Android | MENA | UGC,111,280.95,1229.16
2025-10-19,FB-100186,UA - Lookalike - 5% | iOS | LATAM | Playables,67,220.1,841.44
2025-10-19,FB-100187,UA - Prospecting - Broad | iOS | MENA | Playables,87,249.26,818.32
2025-10-19,FB-100188,UA - Lookalike - 1% | Android | EU | Static,76,288.07,869.4
2025-10-19,FB-100189,UA - Retargeting - Value | Android | EU | Static,29,114.05,475.93
2025-10-19,FB-100190,UA - Lookalike - 5% | Android | EU | Video,53,171.9,697.05
2025-10-19,FB-100191,UA - Lookalike - 1% | iOS | MENA | UGC,159,518.98,1698.62
2025-10-19,FB-100192,UA - Lookalike - 1% | Android | EU | Carousel,92,283.8,1055.17
2025-10-19,FB-100193,UA - Lookalike - 1% | iOS | US | Static,60,295.26,940.11
2025-10-19,FB-100194,UA - Retargeting - Value | Android | APAC | Video,12,41.08,220.85
2025-10-19,FB-100195,UA - Prospecting - Broad | Android | LATAM | Static,75,268.12,1444.36
2025-10-19,FB-100196,UA - Lookalike - 1% | Android | EU | Carousel,37,137.65,749.5
2025-10-19,FB-100197,UA - Lookalike - 1% | iOS | US | UGC,91,379.2,1323.41
2025-10-19,FB-100198,UA - Lookalike - 5% | iOS | LATAM | Playables,102,273.52,972.09
2025-10-19,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,71,222.79,952.87
2025-10-19,FB-100200,UA - Lookalike - 1% | iOS | LATAM | Playables,58,255.78,871.95
2025-10-19,FB-100201,UA - Prospecting - Broad | Android | US | Static,11,48.07,246.17
2025-10-19,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,117,527.65,3165.9
2025-10-19,FB-100203,UA - Lookalike - 1% | iOS | MENA | UGC,66,266.41,1240.4
