"ad_date","source","campaign_id","campaign_name","total_impressions","total_clicks","total_spend","total_installs","total_d1_revenue","total_d7_revenue"
"2025-10-07",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,28744,1400,706.1600,127,609.12,3168.64
"2025-10-18",Google Ads,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,9695,433,115.5200,98,233.62,757.86
"2025-10-18",Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,10191,261,115.2600,45,144.66,702.18
"2025-10-18",Google Ads,GG-200207,UAC - Value | Android | APAC | Playables,12861,304,112.9700,78,364.05,1536.66
"2025-10-18",Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,11947,332,112.7800,28,122.69,593.45
"2025-10-18",Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,8241,373,112.1200,24,94.54,462.11
"2025-10-18",Google Ads,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,8502,263,111.9300,56,139.14,657.3
"2025-10-18",Google Ads,GG-200206,Search - Brand - Exact | iOS | LATAM | Carousel,9336,220,111.0100,15,59.31,208.36
"2025-10-18",Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,5787,215,110.4200,34,131.7,492.69
"2025-10-18",Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,10869,361,109.1700,77,245.62,940.23
"2025-10-18",Google Ads,GG-200067,UAC - Installs | Android | US | Static,9549,192,107.9200,38,120.63,370.82
"2025-10-18",Google Ads,GG-200072,Search - Non-Brand - Broad | Android | US | Video,13637,357,107.3900,76,296.81,1328.82
"2025-10-18",Google Ads,GG-200085,Search - Brand - Exact | Android | EU | Carousel,6702,271,104.4700,51,155.15,427.75
"2025-10-18",Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,9179,411,103.9800,37,135.31,425.69
"2025-10-18",Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,11178,246,103.8100,53,151.39,566.96
"2025-10-18",Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,13094,268,103.4200,47,183.75,902.58
"2025-10-18",Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,12590,295,103.2200,68,251.93,1055.59
"2025-10-18",Google Ads,GG-200131,Search - Non-Brand - Broad | iOS | LATAM | Playables,9597,370,103.0100,65,271.78,1286.61
"2025-10-18",Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,9605,203,98.2900,42,159.76,720.36
"2025-10-18",Google Ads,GG-200043,Search - Brand - Exact | Android | MENA | Playables,6135,243,97.0100,35,78.34,242.15
"2025-10-18",Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,7134,166,95.0200,15,59.53,191.21
"2025-10-18",Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,9364,263,92.9700,73,303.52,1240.18
"2025-10-18",Google Ads,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,7745,206,92.7600,27,94.9,418.32
"2025-10-18",Google Ads,GG-200058,UAC - Value | Android | APAC | Video,8984,274,92.3100,57,167.68,1006.08
"2025-10-18",Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,8567,216,90.9400,37,111.34,399.6
"2025-10-18",Google Ads,GG-200066,Search - Brand - Exact | Android | MENA | UGC,9317,316,89.2700,47,114.21,370.5
"2025-10-18",Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,7073,254,85.9000,33,75.8,289.4
"2025-10-18",Google Ads,GG-200349,UAC - Installs | Android | US | UGC,7855,173,85.6700,28,80.72,372.68
"2025-10-18",Google Ads,GG-200009,UAC - Value | Android | LATAM | Playables,7762,256,81.5600,66,187.41,923.74
"2025-10-18",Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,10691,238,81.5200,33,79.12,390.62
"2025-10-18",Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,5699,221,81.3700,13,57.19,213.43
"2025-10-18",Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,7388,177,78.8200,9,33.38,125.81
"2025-10-18",Google Ads,GG-200177,Search - Non-Brand - Broad | iOS | MENA | Static,8236,264,77.3800,17,63.83,173.49
"2025-10-18",Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,11110,242,76.4000,35,146.03,526.0
"2025-10-18",Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,9858,324,75.3600,32,105.75,267.23
"2025-10-18",Google Ads,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,8484,177,74.6100,29,82.32,306.97
"2025-10-18",Google Ads,GG-200202,Search - Brand - Exact | Android | MENA | Static,9119,240,73.8200,22,62.09,284.19
"2025-10-18",Google Ads,GG-200187,Search - Brand - Exact | Android | EU | Playables,4811,204,72.4600,41,103.27,308.05
"2025-10-18",Google Ads,GG-200088,Search - Brand - Exact | Android | APAC | Playables,8323,251,69.7800,57,210.09,673.76
"2025-10-18",Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,10637,233,69.3900,23,76.68,227.13
"2025-10-18",Google Ads,GG-200164,Search - Non-Brand - Broad | iOS | LATAM | Playables,5971,237,67.9700,43,177.91,629.8
"2025-10-18",Google Ads,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,8443,219,67.5400,48,202.97,1014.44
"2025-10-18",Google Ads,GG-200198,Search - Brand - Exact | Android | US | UGC,6683,201,67.2100,41,124.54,556.57
"2025-10-18",Google Ads,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,8190,263,66.1200,47,156.77,650.44
"2025-10-18",Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,10105,245,65.1200,20,56.75,280.12
"2025-10-18",Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,5242,181,64.5100,13,46.88,123.29
"2025-10-18",Google Ads,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,8653,216,64.4800,40,106.06,524.04
"2025-10-18",Google Ads,GG-200216,Search - Brand - Exact | Android | MENA | Static,11310,249,63.9900,26,60.3,226.67
"2025-10-18",Google Ads,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,6068,190,63.7500,35,126.21,368.66
"2025-10-18",Google Ads,GG-200046,Search - Brand - Exact | Android | LATAM | Static,4754,179,62.6700,26,81.58,240.33
"2025-10-18",Google Ads,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,9729,217,62.5200,17,47.87,235.95
"2025-10-18",Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,8593,262,62.4300,52,107.3,483.6
"2025-10-18",Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,6947,154,62.2500,13,33.55,163.09
"2025-10-18",Google Ads,GG-200166,Search - Brand - Exact | iOS | US | UGC,7764,181,60.5800,10,38.18,149.93
"2025-10-18",Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,5160,132,57.0500,13,34.87,167.79
"2025-10-18",Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,10739,239,56.2100,20,77.78,301.24
"2025-10-18",Google Ads,GG-200125,Search - Non-Brand - Broad | Android | MENA | Playables,8329,193,54.6000,43,155.99,659.37
"2025-10-18",Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,4874,134,53.0400,10,46.46,153.74
"2025-10-18",Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,2916,143,45.4900,9,25.32,107.94
"2025-10-18",Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,5666,146,44.0900,25,121.59,353.83
"2025-10-18",Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,5672,134,42.0000,26,74.15,356.74
"2025-10-18",Google Ads,GG-200190,Search - Non-Brand - Broad | iOS | APAC | Static,6907,156,41.0100,12,49.95,198.35
"2025-10-18",Google Ads,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,3443,83,37.8400,13,42.0,203.78
"2025-10-18",Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,6179,130,35.1600,12,36.14,130.47
"2025-10-18",Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,7754,161,34.0400,31,110.62,368.81
"2025-10-19",Facebook Ads,FB-100107,UA - Lookalike - 5% | Android | EU | UGC,36153,1400,688.1000,262,937.91,4695.18
"2025-10-19",Facebook Ads,FB-100168,UA - Lookalike - 1% | Android | LATAM | Playables,32712,1582,686.9000,344,983.94,5322.13
"2025-10-19",Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,36191,1646,674.5300,216,532.16,2387.27
"2025-10-19",Facebook Ads,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,33990,1343,651.2200,150,524.88,1900.07
"2025-10-19",Facebook Ads,FB-100176,UA - Prospecting - Broad | iOS | EU | Carousel,26024,1168,627.4500,31,130.97,535.01
"2025-10-19",Facebook Ads,FB-100113,UA - Lookalike - 1% | iOS | US | Static,27417,1245,623.8700,195,677.49,3203.17
"2025-10-19",Facebook Ads,FB-100132,UA - Lookalike - 5% | Android | MENA | UGC,32639,1541,609.3100,318,688.88,3675.17
"2025-10-19",Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,28337,1124,604.0400,87,268.88,1332.84
"2025-10-19",Facebook Ads,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,30084,1376,594.9800,244,1176.2,6338.54
"2025-10-19",Facebook Ads,FB-100160,UA - Lookalike - 5% | iOS | EU | UGC,33403,1503,594.7400,178,605.15,2717.12
"2025-10-19",Facebook Ads,FB-100212,UA - Lookalike - 5% | iOS | MENA | UGC,25568,1249,592.9000,59,251.7,1149.01
"2025-10-19",Facebook Ads,FB-100183,UA - Lookalike - 1% | Android | EU | Static,40664,1530,568.0900,193,718.17,3394.79
"2025-10-19",Facebook Ads,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,25004,1248,563.7200,95,272.62,1103.57
"2025-10-19",Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,41191,1450,512.2800,280,714.17,3360.88
"2025-10-19",Facebook Ads,FB-100098,UA - Lookalike - 1% | iOS | US | Video,20462,940,509.8600,76,358.72,1452.82
"2025-10-19",Facebook Ads,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,31765,1222,508.2300,225,825.32,4493.04
"2025-10-19",Facebook Ads,FB-100204,UA - Lookalike - 5% | Android | MENA | UGC,54724,1222,499.3100,241,800.63,3030.38
"2025-10-19",Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,23422,1018,483.7500,39,145.35,693.32
"2025-10-19",Facebook Ads,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,58115,1253,471.0000,182,386.15,1909.51
"2025-10-19",Facebook Ads,FB-100123,UA - Lookalike - 5% | iOS | EU | UGC,26845,1071,467.3800,123,575.85,2625.3
"2025-10-19",Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,21536,1044,454.3500,196,749.29,2822.58
"2025-10-19",Facebook Ads,FB-100218,UA - Lookalike - 1% | Android | EU | UGC,27277,968,450.2200,183,696.13,2289.57
"2025-10-19",Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,32822,1272,445.8400,54,185.93,839.29
"2025-10-19",Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,47914,2120,435.2400,263,927.31,2870.02
"2025-10-19",Facebook Ads,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,34564,1232,435.0200,75,231.39,1213.64
"2025-10-19",Facebook Ads,FB-100133,UA - Lookalike - 5% | Android | LATAM | Carousel,22476,975,422.8600,216,810.84,2866.32
"2025-10-19",Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,23123,1114,412.6300,136,489.87,2328.35
"2025-10-19",Facebook Ads,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,20116,849,402.7700,46,174.88,638.14
"2025-10-19",Facebook Ads,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,23503,846,391.8700,21,100.26,456.88
"2025-10-19",Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,29102,1175,385.0500,127,523.41,1980.06
"2025-10-19",Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,29226,1304,382.8500,147,485.76,1728.33
"2025-10-19",Facebook Ads,FB-100110,UA - Lookalike - 1% | iOS | EU | UGC,23455,926,377.6200,54,223.41,752.0
"2025-10-19",Facebook Ads,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,37393,1099,372.7800,225,971.68,4516.37
"2025-10-19",Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,27806,853,367.3900,76,333.8,1191.67
"2025-10-19",Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,20287,697,366.9000,70,236.34,1176.97
"2025-10-19",Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,35169,1381,365.4100,158,619.93,2152.4
"2025-10-19",Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,18417,696,363.6600,118,383.22,2012.67
"2025-10-19",Facebook Ads,FB-100135,UA - Lookalike - 5% | iOS | EU | Carousel,24500,771,362.9900,139,462.22,2358.25
"2025-10-19",Facebook Ads,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,19821,881,355.7500,27,80.09,279.67
"2025-10-19",Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,23959,963,354.0000,99,201.56,658.7
"2025-10-19",Facebook Ads,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,30637,714,351.9300,77,373.01,1198.48
"2025-10-19",Facebook Ads,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,15539,743,350.9900,140,508.38,2718.31
"2025-10-19",Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,24320,1005,349.6400,127,412.86,1550.7
"2025-10-19",Facebook Ads,FB-100150,UA - Lookalike - 5% | Android | LATAM | Playables,24635,1197,349.4000,255,719.41,3912.15
"2025-10-19",Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,17453,811,344.2700,46,149.1,808.12
"2025-10-19",Facebook Ads,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,22172,790,336.1400,71,222.79,952.87
"2025-10-19",Facebook Ads,FB-100108,UA - Lookalike - 1% | Android | MENA | Playables,33111,1168,333.9300,248,544.91,1865.23
"2025-10-19",Facebook Ads,FB-100222,UA - Lookalike - 1% | Android | LATAM | UGC,37116,1685,332.1100,360,886.25,3880.89
"2025-10-19",Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,21199,901,331.3000,25,80.83,408.6
"2025-10-19",Facebook Ads,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,21805,892,330.4900,84,331.52,1090.04
"2025-10-19",Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,22452,881,319.9800,170,371.67,1155.15
"2025-10-19",Facebook Ads,FB-100163,UA - Lookalike - 1% | iOS | LATAM | Carousel,44208,1443,315.7300,123,406.21,2102.14
"2025-10-19",Facebook Ads,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,30740,1167,315.3200,102,324.52,1034.25
"2025-10-19",Facebook Ads,FB-100239,UA - Lookalike - 1% | iOS | US | Carousel,12647,590,312.7600,121,594.07,2686.98
"2025-10-19",Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,21539,821,311.2400,64,249.16,814.5
"2025-10-19",Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,14902,661,310.4100,118,390.47,2007.02
"2025-10-19",Facebook Ads,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,28728,777,309.6300,59,231.1,1259.96
"2025-10-19",Facebook Ads,FB-100154,UA - Lookalike - 1% | iOS | US | Playables,25456,1024,309.1500,168,644.97,2526.35
"2025-10-19",Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,30207,869,308.4100,148,305.93,1019.66
"2025-10-19",Facebook Ads,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,19835,761,307.9000,122,488.67,1509.99
"2025-10-19",Facebook Ads,FB-100184,UA - Lookalike - 5% | Android | EU | Video,12478,621,306.2800,40,168.46,670.81
"2025-10-19",Facebook Ads,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,27067,1330,302.7100,199,742.47,3289.88
"2025-10-19",Facebook Ads,FB-100214,UA - Prospecting - Broad | iOS | APAC | UGC,23467,990,302.0500,28,90.25,354.32
"2025-10-19",Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,20254,834,301.9900,68,272.01,965.09
"2025-10-19",Facebook Ads,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,24645,1130,301.7100,90,325.31,1344.51
"2025-10-19",Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,30514,1231,299.2600,172,578.25,1797.78
"2025-10-19",Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,23738,742,296.5800,140,519.09,1834.98
"2025-10-19",Facebook Ads,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,17260,702,294.9100,110,321.98,1403.19
"2025-10-19",Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,18248,686,293.0600,105,405.24,1280.56
"2025-10-19",Facebook Ads,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,21630,695,291.4100,103,404.05,2006.92
"2025-10-19",Facebook Ads,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,23254,754,288.3300,100,327.85,1480.9
"2025-10-19",Facebook Ads,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,24163,834,286.9800,138,497.82,2183.94
"2025-10-19",Facebook Ads,FB-100247,UA - Lookalike - 5% | iOS | APAC | Carousel,11720,575,286.2900,108,302.09,1575.1
"2025-10-19",Facebook Ads,FB-100119,UA - Lookalike - 5% | Android | EU | Playables,20344,593,285.0000,48,139.32,761.24
"2025-10-19",Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,31520,798,283.8500,113,403.04,1963.21
"2025-10-19",Facebook Ads,FB-100245,UA - Lookalike - 1% | iOS | US | UGC,19120,849,282.1200,136,416.8,1793.91
"2025-10-19",Facebook Ads,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,26586,628,281.4100,116,437.1,1417.95
"2025-10-19",Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,19469,540,280.3100,98,384.53,1209.73
"2025-10-19",Facebook Ads,FB-100238,UA - Prospecting - Broad | Android | LATAM | Video,16645,699,279.8800,141,533.64,1689.5
"2025-10-19",Facebook Ads,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,25359,1143,279.8100,232,762.31,4171.36
"2025-10-19",Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,20480,523,279.1300,31,151.29,519.53
"2025-10-19",Facebook Ads,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,14692,482,278.4000,92,426.62,2235.49
"2025-10-19",Facebook Ads,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,20195,628,278.0200,26,75.68,393.23
"2025-10-19",Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,22067,987,276.4600,200,619.76,2502.59
"2025-10-19",Facebook Ads,FB-100147,UA - Retargeting - Value | Android | APAC | Video,19527,615,276.1300,162,482.61,2268.75
"2025-10-19",Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,28977,996,275.3900,183,642.57,3471.16
"2025-10-19",Facebook Ads,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,12124,603,275.0300,21,93.7,491.83
"2025-10-19",Facebook Ads,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,20003,888,274.0400,167,573.06,2454.99
"2025-10-19",Facebook Ads,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,16715,562,274.0300,58,199.17,1027.12
"2025-10-19",Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,15356,678,271.6700,71,311.05,1342.49
"2025-10-19",Facebook Ads,FB-100139,UA - Lookalike - 5% | Android | APAC | Static,13291,607,271.3900,81,206.32,1064.4
"2025-10-19",Facebook Ads,FB-100130,UA - Lookalike - 5% | iOS | MENA | UGC,13647,626,270.8700,37,93.46,500.85
"2025-10-19",Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,28192,923,265.9200,52,232.82,1083.31
"2025-10-19",Facebook Ads,FB-100267,UA - Prospecting - Broad | iOS | US | Static,13168,533,265.4900,26,119.62,609.7
"2025-10-19",Facebook Ads,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,28695,931,265.4300,76,292.51,1477.18
"2025-10-19",Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,21660,1033,265.0700,198,750.36,4031.68
"2025-10-19",Facebook Ads,FB-100191,UA - Lookalike - 1% | iOS | MENA | UGC,24909,1096,263.7000,159,518.98,1698.62
"2025-10-19",Facebook Ads,FB-100190,UA - Lookalike - 5% | Android | EU | Video,17325,519,259.1400,53,171.9,697.05
"2025-10-19",Facebook Ads,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,18871,544,255.1400,59,269.66,1111.27
"2025-10-19",Facebook Ads,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,23324,835,255.0100,73,187.74,658.4
"2025-10-19",Facebook Ads,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,17619,723,252.1800,95,275.94,1329.75
"2025-10-19",Facebook Ads,FB-100187,UA - Prospecting - Broad | iOS | MENA | Playables,12802,568,250.8900,87,249.26,818.32
"2025-10-19",Facebook Ads,FB-100056,UA - Prospecting - Broad | Android | US | UGC,13384,569,250.8200,111,314.97,1574.22
"2025-10-19",Facebook Ads,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,28575,767,250.8100,27,87.35,463.13
"2025-10-19",Facebook Ads,FB-100254,UA - Lookalike - 1% | Android | US | Video,31437,1064,250.4700,198,828.91,2850.62
"2025-10-19",Facebook Ads,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,16344,548,246.5500,32,136.13,607.41
"2025-10-19",Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,18143,481,246.4600,56,277.38,1566.36
"2025-10-19",Facebook Ads,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,13499,532,244.8300,100,457.1,2187.22
"2025-10-19",Facebook Ads,FB-100120,UA - Prospecting - Broad | Android | MENA | Static,14859,615,244.7700,121,367.3,1694.35
"2025-10-19",Facebook Ads,FB-100197,UA - Lookalike - 1% | iOS | US | UGC,20046,609,243.9700,91,379.2,1323.41
"2025-10-19",Facebook Ads,FB-100153,UA - Lookalike - 5% | Android | LATAM | Playables,26524,937,242.3100,183,633.0,2965.6
"2025-10-19",Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,18278,414,240.3300,68,258.61,1544.42
"2025-10-19",Facebook Ads,FB-100131,UA - Lookalike - 5% | Android | EU | UGC,20732,919,237.8400,181,618.42,3348.13
"2025-10-19",Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,24345,571,237.0800,83,252.44,912.07
"2025-10-19",Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,22355,960,235.0100,181,531.89,2588.71
"2025-10-19",Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,25755,775,234.9000,90,336.6,1568.22
"2025-10-19",Facebook Ads,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,22697,697,234.8200,112,511.09,1719.82
"2025-10-19",Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,19444,819,233.9900,85,239.23,971.27
"2025-10-19",Facebook Ads,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,15182,523,232.6800,117,527.65,3165.9
"2025-10-19",Facebook Ads,FB-100155,UA - Prospecting - Broad | Android | APAC | UGC,21731,948,231.2200,47,99.81,383.67
"2025-10-19",Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,16642,587,231.1000,50,194.91,719.41
"2025-10-19",Facebook Ads,FB-100046,UA - Lookalike - 1% | Android | US | Video,24373,961,230.6400,140,375.23,1698.67
"2025-10-19",Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,17688,558,229.3400,82,273.42,973.1
"2025-10-19",Facebook Ads,FB-100171,UA - Lookalike - 1% | iOS | LATAM | Carousel,17902,685,227.9000,22,55.62,291.5
"2025-10-19",Facebook Ads,FB-100174,UA - Lookalike - 1% | Android | APAC | Carousel,18487,808,227.5300,141,399.45,1370.91
"2025-10-19",Facebook Ads,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,30168,471,226.9700,110,513.24,2831.55
"2025-10-19",Facebook Ads,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,19709,522,226.8100,55,189.73,579.44
"2025-10-19",Facebook Ads,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,18766,692,226.4900,140,339.91,1445.98
"2025-10-19",Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,19172,564,224.3000,66,249.55,832.5
"2025-10-19",Facebook Ads,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,13652,384,221.6400,67,237.84,1216.31
"2025-10-19",Facebook Ads,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,29409,830,221.3600,135,501.51,1975.45
"2025-10-19",Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,14025,503,220.9200,36,135.96,430.04
"2025-10-19",Facebook Ads,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,19161,747,218.2700,93,365.98,1279.1
"2025-10-19",Facebook Ads,FB-100124,UA - Lookalike - 5% | iOS | EU | Carousel,30075,756,217.6500,119,366.33,1984.41
"2025-10-19",Facebook Ads,FB-100066,UA - Prospecting - Broad | Android | US | Playables,11993,435,216.3700,50,129.97,533.14
"2025-10-19",Facebook Ads,FB-100172,UA - Lookalike - 1% | Android | US | Static,18921,569,214.8000,48,175.61,778.65
"2025-10-19",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,18808,681,214.0400,66,206.42,976.78
"2025-10-19",Facebook Ads,FB-100136,UA - Lookalike - 1% | iOS | US | UGC,14303,520,212.7800,51,198.28,611.1
"2025-10-19",Facebook Ads,FB-100143,UA - Prospecting - Broad | iOS | US | UGC,22319,660,212.1200,30,108.67,596.27
"2025-10-19",Facebook Ads,FB-100140,UA - Lookalike - 5% | Android | US | Carousel,17225,495,212.1100,35,88.67,323.29
"2025-10-19",Facebook Ads,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,15567,596,209.7900,55,169.05,803.83
"2025-10-19",Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,24982,1003,208.8200,69,151.19,771.82
"2025-10-19",Facebook Ads,FB-100185,UA - Lookalike - 5% | Android | MENA | UGC,25183,620,207.7000,111,280.95,1229.16
"2025-10-19",Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,16832,707,207.5000,66,268.63,1209.1
"2025-10-19",Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,16466,695,205.2300,51,207.09,1123.67
"2025-10-19",Facebook Ads,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,23809,723,204.3900,117,499.92,1643.74
"2025-10-19",Facebook Ads,FB-100241,UA - Retargeting - Value | iOS | MENA | Static,14366,502,203.2600,89,350.68,2088.3
