date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,7247,323,170.38,62
2025-10-17,Google Ads,GG-200234,Search - Brand - Exact | Android | MENA | Video,12564,439,94.52,102
2025-10-17,Google Ads,GG-200235,UAC - Value | Android | US | Video,11330,281,147.24,46
2025-10-17,Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,13399,466,135.61,51
2025-10-17,Google Ads,GG-200237,UAC - Value | Android | EU | Playables,18050,814,394.55,193
2025-10-17,Google Ads,GG-200238,UAC - Value | iOS | US | Playables,15194,540,306.83,131
2025-10-17,Google Ads,GG-200239,UAC - Value | iOS | US | Video,26082,759,321.59,105
2025-10-17,Google Ads,GG-200240,UAC - Installs | Android | US | Playables,18016,814,488.89,150
2025-10-17,Google Ads,GG-200241,UAC - Value | iOS | US | Playables,13233,563,227.79,126
2025-10-17,Google Ads,GG-200242,Search - Non-Brand - Broad | Android | US | Video,9882,355,182.47,54
2025-10-17,Google Ads,GG-200243,UAC - Installs | Android | EU | Playables,12151,551,273.79,73
2025-10-17,Google Ads,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,8791,383,96.94,31
2025-10-17,Google Ads,GG-200245,Search - Non-Brand - Broad | iOS | APAC | UGC,6255,244,129.86,44
2025-10-17,Google Ads,GG-200246,Search - Brand - Exact | Android | LATAM | Video,13778,417,136.53,79
2025-10-17,Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,23098,986,354.96,139
2025-10-17,Google Ads,GG-200248,Search - Non-Brand - Broad | iOS | US | Video,8128,182,63.3,39
2025-10-17,Google Ads,GG-200249,UAC - Installs | Android | APAC | UGC,14365,436,169.17,123
2025-10-17,Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,12116,519,127.26,86
2025-10-17,Google Ads,GG-200251,UAC - Installs | Android | MENA | UGC,21539,659,214.57,150
2025-10-17,Google Ads,GG-200252,Search - Brand - Exact | Android | US | Carousel,3981,83,39.58,11
2025-10-17,Google Ads,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,13450,585,240.79,88
2025-10-17,Google Ads,GG-200254,UAC - Installs | Android | APAC | Video,18914,821,268.22,241
2025-10-17,Google Ads,GG-200255,UAC - Value | Android | MENA | Static,11593,241,130.84,61
2025-10-17,Google Ads,GG-200256,Search - Brand - Exact | iOS | APAC | Static,6291,207,90.67,21
2025-10-17,Google Ads,GG-200257,UAC - Value | iOS | US | Video,9479,250,111.15,48
2025-10-17,Google Ads,GG-200258,UAC - Value | Android | US | Carousel,18709,422,176.9,76
2025-10-17,Google Ads,GG-200259,UAC - Value | iOS | US | Carousel,18123,734,435.78,131
2025-10-17,Google Ads,GG-200260,UAC - Value | iOS | EU | Carousel,18967,590,399.55,137
2025-10-17,Google Ads,GG-200261,UAC - Value | iOS | EU | Playables,13133,413,277.49,107
2025-10-17,Google Ads,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,12401,499,110.38,99
2025-10-17,Google Ads,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,20048,636,174.9,92
2025-10-17,Google Ads,GG-200264,UAC - Installs | iOS | EU | UGC,18182,422,187.33,95
2025-10-17,Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,10819,344,129.65,34
2025-10-17,Google Ads,GG-200266,UAC - Installs | iOS | APAC | Carousel,11695,547,350.9,61
2025-10-17,Google Ads,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,22678,1025,445.88,155
2025-10-17,Google Ads,GG-200268,UAC - Value | iOS | APAC | Playables,10057,437,217.58,102
2025-10-17,Google Ads,GG-200269,UAC - Installs | Android | US | Video,24658,623,266.08,132
2025-10-17,Google Ads,GG-200270,UAC - Installs | Android | MENA | Playables,11317,366,210.74,96
2025-10-17,Google Ads,GG-200271,UAC - Value | iOS | US | Carousel,13705,675,302.26,170
2025-10-17,Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,6562,297,147.79,56
2025-10-17,Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,12943,273,112.48,24
2025-10-17,Google Ads,GG-200274,UAC - Value | iOS | LATAM | Carousel,14402,303,144.71,76
2025-10-17,Google Ads,GG-200275,UAC - Value | Android | US | Static,12594,400,255.36,87
2025-10-17,Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,31733,965,451.14,138
2025-10-17,Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,16268,686,320.91,56
2025-10-17,Google Ads,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,11215,469,187.79,93
2025-10-17,Google Ads,GG-200279,UAC - Installs | iOS | US | Static,10141,330,189.55,92
2025-10-17,Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,17188,597,184.53,115
2025-10-17,Google Ads,GG-200281,UAC - Value | iOS | APAC | Carousel,21278,726,383.26,196
2025-10-17,Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,13916,667,165.95,158
2025-10-17,Google Ads,GG-200283,UAC - Value | iOS | LATAM | Static,11734,380,213.71,64
2025-10-17,Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,12332,261,86.99,27
2025-10-17,Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,11812,377,175.08,67
2025-10-17,Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,6394,168,82.64,27
2025-10-17,Google Ads,GG-200287,UAC - Value | Android | MENA | Video,13620,372,128.94,72
2025-10-17,Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,8006,393,175.08,38
2025-10-17,Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,13781,492,298.0,75
2025-10-17,Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,10507,418,137.23,105
2025-10-17,Google Ads,GG-200291,UAC - Value | iOS | US | UGC,18558,884,616.41,198
2025-10-17,Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,25476,750,387.97,110
2025-10-17,Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,15366,448,168.94,52
2025-10-17,Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,8888,429,177.69,86
2025-10-17,Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,12566,616,196.75,160
2025-10-17,Google Ads,GG-200296,Search - Brand - Exact | iOS | US | Video,18712,708,293.75,116
2025-10-17,Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,6200,201,106.27,35
2025-10-17,Google Ads,GG-200298,UAC - Value | iOS | LATAM | UGC,20950,479,290.75,113
2025-10-17,Google Ads,GG-200299,UAC - Value | Android | LATAM | Video,15118,547,168.75,113
2025-10-17,Google Ads,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,16677,339,151.57,75
2025-10-17,Google Ads,GG-200301,UAC - Installs | Android | EU | Carousel,15237,485,224.02,127
2025-10-17,Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,12693,475,264.95,95
2025-10-17,Google Ads,GG-200303,UAC - Value | iOS | APAC | Video,11792,528,318.28,119
2025-10-17,Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,19102,649,339.23,181
2025-10-17,Google Ads,GG-200305,UAC - Installs | Android | US | Video,20205,885,362.05,245
2025-10-17,Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,29993,1178,481.57,151
2025-10-17,Google Ads,GG-200307,UAC - Value | Android | LATAM | Playables,11318,562,274.31,154
2025-10-17,Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,8887,367,195.61,36
2025-10-17,Google Ads,GG-200309,Search - Brand - Exact | Android | APAC | UGC,10283,383,121.79,57
2025-10-17,Google Ads,GG-200310,UAC - Value | Android | APAC | Playables,13820,321,172.41,46
2025-10-17,Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,19592,414,177.9,90
2025-10-17,Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,8098,183,81.54,22
2025-10-17,Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,8851,192,41.28,17
2025-10-17,Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,19392,629,433.0,167
2025-10-17,Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,11452,402,241.32,111
2025-10-17,Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,38938,1011,474.46,268
2025-10-17,Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,7174,347,147.93,76
2025-10-17,Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,7911,186,57.86,26
2025-10-17,Google Ads,GG-200319,UAC - Installs | iOS | US | Static,16980,750,303.38,102
2025-10-17,Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,17924,495,201.46,70
2025-10-17,Google Ads,GG-200321,UAC - Value | Android | MENA | UGC,9428,382,154.86,49
2025-10-17,Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,13124,341,71.44,42
2025-10-17,Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,14691,529,232.81,92
2025-10-17,Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,11974,377,165.24,72
2025-10-17,Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,9980,391,152.14,28
2025-10-17,Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,18015,438,225.66,131
2025-10-17,Google Ads,GG-200327,UAC - Value | iOS | APAC | UGC,19971,439,219.46,69
2025-10-17,Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,9571,381,196.33,62
2025-10-17,Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,15753,373,218.84,79
2025-10-17,Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,9755,453,200.23,78
2025-10-17,Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,12423,517,192.27,62
2025-10-17,Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,12249,305,161.16,47
2025-10-17,Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,13260,608,246.54,56
2025-10-17,Google Ads,GG-200334,UAC - Installs | iOS | US | Static,23711,745,350.82,154
2025-10-17,Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,18015,655,333.07,129
2025-10-17,Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,10935,223,94.15,37
2025-10-17,Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,24529,700,233.73,206
2025-10-17,Google Ads,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,23895,763,172.67,75
2025-10-17,Google Ads,GG-200339,UAC - Installs | Android | US | Playables,27055,844,324.43,206
2025-10-17,Google Ads,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,12598,555,204.02,108
2025-10-17,Google Ads,GG-200341,UAC - Installs | iOS | LATAM | Carousel,16008,392,215.87,88
2025-10-17,Google Ads,GG-200342,Search - Brand - Exact | Android | EU | UGC,13513,482,151.44,89
2025-10-17,Google Ads,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,11882,268,133.89,34
2025-10-17,Google Ads,GG-200344,UAC - Value | Android | LATAM | Static,17005,737,228.4,215
2025-10-17,Google Ads,GG-200345,UAC - Installs | iOS | EU | Playables,19968,685,296.81,164
2025-10-17,Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,8057,227,67.42,26
2025-10-17,Google Ads,GG-200347,UAC - Installs | Android | APAC | Playables,17008,771,303.54,107
2025-10-17,Google Ads,GG-200348,UAC - Installs | iOS | APAC | UGC,9972,412,163.93,63
2025-10-17,Google Ads,GG-200349,UAC - Installs | Android | US | UGC,13319,608,217.79,155
2025-10-18,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,18324,743,391.78,119
2025-10-18,Google Ads,GG-200001,UAC - Value | Android | US | Static,18454,419,237.74,105
2025-10-18,Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,11110,242,76.4,36
2025-10-18,Google Ads,GG-200003,UAC - Value | iOS | LATAM | Carousel,16157,709,272.97,168
2025-10-18,Google Ads,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,20369,870,224.29,166
2025-10-18,Google Ads,GG-200005,Search - Brand - Exact | iOS | US | Carousel,11091,472,244.17,77
2025-10-18,Google Ads,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,9555,423,140.73,89
2025-10-18,Google Ads,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,10057,370,187.85,73
2025-10-18,Google Ads,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,11384,545,173.15,84
2025-10-18,Google Ads,GG-200009,UAC - Value | Android | LATAM | Playables,7762,256,81.56,65
2025-10-18,Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,5787,215,110.42,35
2025-10-18,Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,8241,373,112.12,25
2025-10-18,Google Ads,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,8656,298,120.39,38
2025-10-18,Google Ads,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,13924,570,270.18,74
2025-10-18,Google Ads,GG-200014,UAC - Installs | Android | EU | Video,16520,486,207.96,69
2025-10-18,Google Ads,GG-200015,Search - Brand - Exact | Android | MENA | Playables,18623,764,314.31,80
2025-10-18,Google Ads,GG-200016,UAC - Value | iOS | MENA | Static,25318,1236,760.39,320
2025-10-18,Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,12590,295,103.22,68
2025-10-18,Google Ads,GG-200018,UAC - Installs | iOS | US | UGC,23616,1147,780.76,223
2025-10-18,Google Ads,GG-200019,UAC - Installs | Android | APAC | Playables,17165,818,338.16,110
2025-10-18,Google Ads,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,11350,345,156.01,21
2025-10-18,Google Ads,GG-200021,UAC - Installs | iOS | APAC | Static,14395,352,196.73,64
2025-10-18,Google Ads,GG-200022,UAC - Value | iOS | APAC | Carousel,19406,778,401.45,159
2025-10-18,Google Ads,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,12486,554,216.17,94
2025-10-18,Google Ads,GG-200024,UAC - Installs | iOS | US | UGC,13300,529,325.33,136
2025-10-18,Google Ads,GG-200025,UAC - Installs | Android | MENA | Video,29868,1203,407.94,169
2025-10-18,Google Ads,GG-200026,UAC - Value | Android | EU | Carousel,19911,771,452.65,128
2025-10-18,Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,6179,130,35.16,12
2025-10-18,Google Ads,GG-200028,UAC - Value | iOS | LATAM | Video,16860,816,341.25,192
2025-10-18,Google Ads,GG-200029,UAC - Installs | Android | APAC | Playables,9913,403,197.11,72
2025-10-18,Google Ads,GG-200030,UAC - Installs | Android | APAC | Video,15813,376,199.96,87
2025-10-18,Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,11947,332,112.78,27
2025-10-18,Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,4874,134,53.04,10
2025-10-18,Google Ads,GG-200033,UAC - Value | iOS | APAC | Static,14278,696,373.4,106
2025-10-18,Google Ads,GG-200034,Search - Brand - Exact | iOS | MENA | Video,12805,599,284.94,104
2025-10-18,Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,9858,324,75.36,34
2025-10-18,Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,5699,221,81.37,13
2025-10-18,Google Ads,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,13326,643,327.29,127
2025-10-18,Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,5672,134,42.0,26
2025-10-18,Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,10739,239,56.21,20
2025-10-18,Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,15857,546,284.47,153
2025-10-18,Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,10191,261,115.26,45
2025-10-18,Google Ads,GG-200042,UAC - Installs | iOS | EU | Video,19338,398,161.35,95
2025-10-18,Google Ads,GG-200043,Search - Brand - Exact | Android | MENA | Playables,6135,243,97.01,37
2025-10-18,Google Ads,GG-200044,UAC - Value | iOS | APAC | Video,16245,638,413.81,126
2025-10-18,Google Ads,GG-200045,UAC - Installs | iOS | LATAM | Video,6869,213,120.41,23
2025-10-18,Google Ads,GG-200046,Search - Brand - Exact | Android | LATAM | Static,4754,179,62.67,26
2025-10-18,Google Ads,GG-200047,UAC - Installs | iOS | EU | Video,16309,464,221.98,63
2025-10-18,Google Ads,GG-200048,UAC - Value | iOS | EU | UGC,13877,436,241.67,50
2025-10-18,Google Ads,GG-200049,UAC - Value | Android | EU | Video,10307,445,159.67,68
2025-10-18,Google Ads,GG-200050,Search - Brand - Exact | Android | LATAM | Static,20839,997,476.57,178
2025-10-18,Google Ads,GG-200051,UAC - Installs | Android | US | Carousel,15762,534,273.57,119
2025-10-18,Google Ads,GG-200052,UAC - Installs | iOS | MENA | UGC,11345,263,162.72,46
2025-10-18,Google Ads,GG-200053,UAC - Installs | Android | EU | Carousel,11462,476,181.83,66
2025-10-18,Google Ads,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,22200,660,215.42,109
2025-10-18,Google Ads,GG-200055,UAC - Value | iOS | APAC | UGC,8432,398,161.99,61
2025-10-18,Google Ads,GG-200056,UAC - Value | iOS | LATAM | Static,21611,1067,656.1,185
2025-10-18,Google Ads,GG-200057,UAC - Installs | iOS | LATAM | Playables,17971,715,333.69,141
2025-10-18,Google Ads,GG-200058,UAC - Value | Android | APAC | Video,8984,274,92.31,58
2025-10-18,Google Ads,GG-200059,UAC - Installs | Android | MENA | Carousel,10234,492,172.2,81
2025-10-18,Google Ads,GG-200060,UAC - Installs | Android | US | Carousel,12495,381,171.6,72
2025-10-18,Google Ads,GG-200061,UAC - Value | iOS | APAC | Playables,17890,883,315.14,197
2025-10-18,Google Ads,GG-200062,UAC - Value | Android | APAC | Carousel,15882,786,361.64,196
2025-10-18,Google Ads,GG-200063,UAC - Value | Android | LATAM | Playables,25488,593,228.48,121
2025-10-18,Google Ads,GG-200064,UAC - Value | iOS | US | Video,12122,400,243.76,44
2025-10-18,Google Ads,GG-200065,Search - Brand - Exact | iOS | MENA | Static,11143,538,288.15,86
2025-10-18,Google Ads,GG-200066,Search - Brand - Exact | Android | MENA | UGC,9317,316,89.27,45
2025-10-18,Google Ads,GG-200067,UAC - Installs | Android | US | Static,9549,192,107.92,39
2025-10-18,Google Ads,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,8443,219,67.54,47
2025-10-18,Google Ads,GG-200069,UAC - Installs | Android | APAC | Carousel,10274,435,258.61,91
2025-10-18,Google Ads,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,7745,206,92.76,28
2025-10-18,Google Ads,GG-200071,UAC - Installs | iOS | APAC | Carousel,11717,371,143.69,83
2025-10-18,Google Ads,GG-200072,Search - Non-Brand - Broad | Android | US | Video,13637,357,107.39,80
2025-10-18,Google Ads,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,9674,439,192.33,47
2025-10-18,Google Ads,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,10666,481,139.63,85
2025-10-18,Google Ads,GG-200075,Search - Brand - Exact | iOS | APAC | Static,10802,381,148.97,44
2025-10-18,Google Ads,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,8519,282,131.13,54
2025-10-18,Google Ads,GG-200077,UAC - Installs | iOS | US | Carousel,13946,567,248.29,70
2025-10-18,Google Ads,GG-200078,UAC - Installs | Android | MENA | Playables,20173,470,179.16,74
2025-10-18,Google Ads,GG-200079,UAC - Installs | iOS | EU | Static,17370,711,341.99,174
2025-10-18,Google Ads,GG-200080,Search - Non-Brand - Broad | Android | US | Static,18391,812,300.93,131
2025-10-18,Google Ads,GG-200081,UAC - Installs | Android | APAC | Video,24612,662,291.28,123
2025-10-18,Google Ads,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,7027,338,159.94,51
2025-10-18,Google Ads,GG-200083,UAC - Value | Android | US | Carousel,19027,723,258.69,103
2025-10-18,Google Ads,GG-200084,UAC - Value | iOS | MENA | UGC,12047,360,155.2,88
2025-10-18,Google Ads,GG-200085,Search - Brand - Exact | Android | EU | Carousel,6702,271,104.47,49
2025-10-18,Google Ads,GG-200086,UAC - Installs | iOS | APAC | Playables,17679,863,440.13,155
2025-10-18,Google Ads,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,8502,263,111.93,59
2025-10-18,Google Ads,GG-200088,Search - Brand - Exact | Android | APAC | Playables,8323,251,69.78,59
2025-10-18,Google Ads,GG-200089,UAC - Installs | Android | MENA | Static,18217,401,120.74,116
2025-10-18,Google Ads,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,8190,263,66.12,48
2025-10-18,Google Ads,GG-200091,Search - Brand - Exact | iOS | MENA | Carousel,9693,307,117.49,26
2025-10-18,Google Ads,GG-200092,UAC - Installs | iOS | EU | Playables,6798,215,132.1,55
2025-10-18,Google Ads,GG-200093,Search - Brand - Exact | Android | LATAM | Playables,9245,350,145.04,58
2025-10-18,Google Ads,GG-200094,Search - Non-Brand - Broad | Android | MENA | Playables,7199,251,118.35,42
2025-10-18,Google Ads,GG-200095,UAC - Installs | Android | MENA | Playables,10560,376,212.03,55
2025-10-18,Google Ads,GG-200096,Search - Brand - Exact | Android | US | Video,19941,447,156.58,82
2025-10-18,Google Ads,GG-200097,UAC - Value | iOS | EU | Playables,15423,491,238.53,75
2025-10-18,Google Ads,GG-200098,UAC - Installs | Android | APAC | Playables,16204,778,447.04,144
2025-10-18,Google Ads,GG-200099,UAC - Value | iOS | APAC | Static,12181,434,219.69,96
2025-10-18,Google Ads,GG-200100,Search - Brand - Exact | iOS | APAC | Video,19447,607,212.09,79
2025-10-18,Google Ads,GG-200101,UAC - Value | Android | APAC | UGC,17620,653,225.15,118
2025-10-18,Google Ads,GG-200102,Search - Non-Brand - Broad | iOS | EU | Carousel,12861,324,166.02,26
2025-10-18,Google Ads,GG-200103,UAC - Value | iOS | LATAM | Carousel,17806,487,275.69,125
2025-10-18,Google Ads,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,8484,177,74.61,29
2025-10-18,Google Ads,GG-200105,Search - Brand - Exact | iOS | EU | UGC,9172,328,185.94,29
2025-10-18,Google Ads,GG-200106,Search - Non-Brand - Broad | iOS | APAC | Static,10595,255,126.81,26
2025-10-18,Google Ads,GG-200107,UAC - Value | Android | US | Carousel,16445,491,172.64,140
2025-10-18,Google Ads,GG-200108,UAC - Installs | iOS | EU | Static,22239,904,425.78,229
2025-10-18,Google Ads,GG-200109,UAC - Value | iOS | EU | Static,30116,617,318.68,100
2025-10-18,Google Ads,GG-200110,UAC - Value | iOS | APAC | Carousel,22261,819,495.74,135
2025-10-18,Google Ads,GG-200111,UAC - Value | Android | US | UGC,28299,1228,748.96,161
2025-10-18,Google Ads,GG-200112,UAC - Installs | Android | EU | Playables,27806,779,456.42,179
2025-10-18,Google Ads,GG-200113,UAC - Value | Android | US | Carousel,28338,566,261.1,136
2025-10-18,Google Ads,GG-200114,Search - Brand - Exact | iOS | LATAM | Playables,9904,421,153.5,90
2025-10-18,Google Ads,GG-200115,UAC - Installs | Android | APAC | Static,16996,599,212.35,107
2025-10-18,Google Ads,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,9729,217,62.52,17
2025-10-18,Google Ads,GG-200117,Search - Non-Brand - Broad | iOS | US | Playables,7203,319,116.5,47
2025-10-18,Google Ads,GG-200118,Search - Brand - Exact | iOS | MENA | Carousel,18315,857,287.01,70
2025-10-18,Google Ads,GG-200119,UAC - Installs | iOS | MENA | UGC,11231,464,271.21,114
2025-10-18,Google Ads,GG-200120,UAC - Value | Android | EU | Video,17318,786,355.11,193
2025-10-18,Google Ads,GG-200121,UAC - Installs | iOS | LATAM | Playables,9425,330,144.94,73
2025-10-18,Google Ads,GG-200122,UAC - Value | Android | EU | Playables,9160,439,267.57,104
2025-10-18,Google Ads,GG-200123,Search - Non-Brand - Broad | Android | US | Video,9577,279,128.87,49
2025-10-18,Google Ads,GG-200124,UAC - Value | iOS | APAC | Playables,19888,541,297.23,114
2025-10-18,Google Ads,GG-200125,Search - Non-Brand - Broad | Android | MENA | Playables,8329,193,54.6,43
2025-10-18,Google Ads,GG-200126,Search - Non-Brand - Broad | iOS | MENA | Carousel,11612,334,178.06,16
2025-10-18,Google Ads,GG-200127,UAC - Installs | iOS | MENA | Carousel,15114,671,339.86,166
2025-10-18,Google Ads,GG-200128,UAC - Value | iOS | MENA | Carousel,20393,793,424.1,112
2025-10-18,Google Ads,GG-200129,Search - Brand - Exact | Android | LATAM | Carousel,16524,512,201.93,94
2025-10-18,Google Ads,GG-200130,Search - Brand - Exact | iOS | MENA | Carousel,17717,421,199.13,66
2025-10-18,Google Ads,GG-200131,Search - Non-Brand - Broad | iOS | LATAM | Playables,9597,370,103.01,66
2025-10-18,Google Ads,GG-200132,Search - Non-Brand - Broad | Android | MENA | UGC,16779,815,313.69,168
2025-10-18,Google Ads,GG-200133,Search - Brand - Exact | iOS | EU | Static,16678,822,357.73,85
2025-10-18,Google Ads,GG-200134,UAC - Value | Android | EU | Video,17923,791,385.61,129
2025-10-18,Google Ads,GG-200135,UAC - Value | iOS | APAC | Static,9559,326,167.99,60
2025-10-18,Google Ads,GG-200136,UAC - Value | Android | APAC | Playables,27291,1274,695.35,196
2025-10-18,Google Ads,GG-200137,Search - Non-Brand - Broad | Android | EU | Playables,13608,329,156.31,46
2025-10-18,Google Ads,GG-200138,UAC - Value | iOS | APAC | Playables,14347,424,203.31,93
2025-10-18,Google Ads,GG-200139,UAC - Installs | iOS | EU | UGC,16916,396,248.25,70
2025-10-18,Google Ads,GG-200140,UAC - Value | iOS | LATAM | Playables,8920,325,141.38,61
2025-10-18,Google Ads,GG-200141,UAC - Installs | Android | EU | Carousel,14494,556,271.49,81
2025-10-18,Google Ads,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,9695,433,115.52,100
2025-10-18,Google Ads,GG-200143,UAC - Installs | iOS | LATAM | UGC,14230,373,198.96,49
2025-10-18,Google Ads,GG-200144,UAC - Value | iOS | LATAM | Video,15557,643,400.52,173
2025-10-18,Google Ads,GG-200145,UAC - Installs | iOS | LATAM | Static,16860,520,222.35,111
2025-10-18,Google Ads,GG-200146,UAC - Installs | Android | LATAM | Video,11924,394,205.0,105
2025-10-18,Google Ads,GG-200147,Search - Non-Brand - Broad | iOS | LATAM | UGC,17214,705,340.44,127
2025-10-18,Google Ads,GG-200148,UAC - Installs | Android | MENA | Carousel,17096,668,260.65,185
2025-10-18,Google Ads,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,3443,83,37.84,14
2025-10-18,Google Ads,GG-200150,Search - Non-Brand - Broad | Android | US | Playables,18491,486,243.19,100
2025-10-18,Google Ads,GG-200151,UAC - Value | Android | US | Video,22780,1064,466.24,187
2025-10-18,Google Ads,GG-200152,Search - Non-Brand - Broad | iOS | APAC | Video,7284,291,150.48,63
2025-10-18,Google Ads,GG-200153,UAC - Value | Android | MENA | Static,12187,572,274.5,163
2025-10-18,Google Ads,GG-200154,UAC - Installs | iOS | APAC | Static,22767,688,357.97,168
2025-10-18,Google Ads,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,6068,190,63.75,37
2025-10-18,Google Ads,GG-200156,Search - Non-Brand - Broad | Android | MENA | Video,10539,526,261.26,101
