date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,18187,307,181.25,70
2025-10-18,Facebook Ads,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,15972,430,142.33,40
2025-10-18,Facebook Ads,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,14185,629,285.94,50
2025-10-18,Facebook Ads,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,19954,557,133.29,33
2025-10-18,Facebook Ads,FB-100210,UA - Prospecting - Broad | Android | APAC | Playables,27964,683,193.63,121
2025-10-18,Facebook Ads,FB-100211,UA - Retargeting - Value | iOS | APAC | Video,18539,534,205.11,82
2025-10-18,Facebook Ads,FB-100212,UA - Lookalike - 5% | iOS | MENA | UGC,17406,680,296.48,124
2025-10-18,Facebook Ads,FB-100213,UA - Retargeting - Value | Android | EU | Carousel,16578,538,196.64,92
2025-10-18,Facebook Ads,FB-100214,UA - Prospecting - Broad | iOS | APAC | UGC,16009,339,103.8,61
2025-10-18,Facebook Ads,FB-100215,UA - Retargeting - Value | Android | MENA | Static,11343,267,114.62,38
2025-10-18,Facebook Ads,FB-100216,UA - Lookalike - 5% | iOS | MENA | Video,14305,456,151.57,33
2025-10-18,Facebook Ads,FB-100217,UA - Lookalike - 5% | Android | EU | Video,14011,494,157.04,73
2025-10-18,Facebook Ads,FB-100218,UA - Lookalike - 1% | Android | EU | UGC,24435,1059,263.06,129
2025-10-18,Facebook Ads,FB-100219,UA - Lookalike - 5% | iOS | APAC | UGC,18108,435,175.7,66
2025-10-18,Facebook Ads,FB-100220,UA - Retargeting - Value | Android | APAC | Playables,12034,162,65.46,23
2025-10-18,Facebook Ads,FB-100221,UA - Retargeting - Value | iOS | EU | Playables,11730,235,136.14,54
2025-10-18,Facebook Ads,FB-100222,UA - Lookalike - 1% | Android | LATAM | UGC,17962,680,119.48,138
2025-10-18,Facebook Ads,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,19122,713,185.31,60
2025-10-18,Facebook Ads,FB-100224,UA - Lookalike - 5% | iOS | EU | UGC,19909,611,330.31,79
2025-10-18,Facebook Ads,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,18034,535,251.93,49
2025-10-18,Facebook Ads,FB-100226,UA - Retargeting - Value | iOS | LATAM | Static,16605,526,185.47,101
2025-10-18,Facebook Ads,FB-100227,UA - Prospecting - Broad | iOS | EU | UGC,23811,594,205.76,107
2025-10-18,Facebook Ads,FB-100228,UA - Lookalike - 5% | iOS | APAC | UGC,16942,510,189.72,65
2025-10-18,Facebook Ads,FB-100229,UA - Retargeting - Value | Android | APAC | Video,10849,110,36.34,21
2025-10-18,Facebook Ads,FB-100230,UA - Prospecting - Broad | iOS | US | UGC,19905,782,223.18,27
2025-10-18,Facebook Ads,FB-100231,UA - Lookalike - 5% | iOS | US | Static,15616,569,256.73,31
2025-10-18,Facebook Ads,FB-100232,UA - Lookalike - 1% | Android | US | UGC,24112,1080,445.61,76
2025-10-18,Facebook Ads,FB-100233,UA - Prospecting - Broad | iOS | MENA | UGC,13350,335,98.32,55
2025-10-18,Facebook Ads,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,23506,1165,426.27,223
2025-10-18,Facebook Ads,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,14757,227,53.71,12
2025-10-18,Facebook Ads,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,22416,757,249.58,149
2025-10-18,Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,13887,326,160.07,54
2025-10-18,Facebook Ads,FB-100238,UA - Prospecting - Broad | Android | LATAM | Video,16298,570,150.42,60
2025-10-18,Facebook Ads,FB-100239,UA - Lookalike - 1% | iOS | US | Carousel,22873,933,338.77,56
2025-10-18,Facebook Ads,FB-100240,UA - Retargeting - Value | iOS | APAC | Static,11012,55,30.35,6
2025-10-18,Facebook Ads,FB-100241,UA - Retargeting - Value | iOS | MENA | Static,20525,545,253.97,93
2025-10-18,Facebook Ads,FB-100242,UA - Lookalike - 5% | Android | US | Playables,15113,330,113.49,45
2025-10-18,Facebook Ads,FB-100243,UA - Retargeting - Value | Android | APAC | Playables,9806,118,63.51,15
2025-10-18,Facebook Ads,FB-100244,UA - Lookalike - 5% | Android | APAC | Carousel,16888,352,53.15,57
2025-10-18,Facebook Ads,FB-100245,UA - Lookalike - 1% | iOS | US | UGC,18912,564,227.4,39
2025-10-18,Facebook Ads,FB-100246,UA - Lookalike - 1% | Android | US | UGC,24529,594,277.69,98
2025-10-18,Facebook Ads,FB-100247,UA - Lookalike - 5% | iOS | APAC | Carousel,13689,412,141.65,26
2025-10-18,Facebook Ads,FB-100248,UA - Lookalike - 5% | iOS | EU | UGC,21443,868,354.75,83
2025-10-18,Facebook Ads,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,23955,618,292.81,53
2025-10-18,Facebook Ads,FB-100250,UA - Lookalike - 5% | iOS | LATAM | Video,13716,498,168.17,40
2025-10-18,Facebook Ads,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,15698,370,186.59,29
2025-10-18,Facebook Ads,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,18520,869,430.76,101
2025-10-18,Facebook Ads,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,25902,1207,284.97,132
2025-10-18,Facebook Ads,FB-100254,UA - Lookalike - 1% | Android | US | Video,15966,403,160.11,39
2025-10-18,Facebook Ads,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,21707,787,245.31,68
2025-10-18,Facebook Ads,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,16664,765,218.18,55
2025-10-18,Facebook Ads,FB-100257,UA - Retargeting - Value | iOS | EU | Static,10182,208,86.24,35
2025-10-18,Facebook Ads,FB-100258,UA - Lookalike - 1% | iOS | MENA | Playables,27935,580,237.8,103
2025-10-18,Facebook Ads,FB-100259,UA - Lookalike - 1% | Android | LATAM | UGC,16376,381,72.85,38
2025-10-18,Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,11738,266,95.23,37
2025-10-18,Facebook Ads,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,21023,497,194.18,102
2025-10-18,Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,14022,628,259.43,130
2025-10-18,Facebook Ads,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,16263,526,129.71,107
2025-10-18,Facebook Ads,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,7216,193,92.89,44
2025-10-18,Facebook Ads,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,18051,809,257.42,65
2025-10-18,Facebook Ads,FB-100266,UA - Lookalike - 1% | Android | US | UGC,26798,763,223.64,133
2025-10-18,Facebook Ads,FB-100267,UA - Prospecting - Broad | iOS | US | Static,21476,323,97.9,17
2025-10-18,Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,14837,603,114.63,92
2025-10-18,Facebook Ads,FB-100269,UA - Retargeting - Value | Android | EU | Playables,9684,325,192.37,64
2025-10-18,Facebook Ads,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,15852,400,145.12,75
2025-10-18,Facebook Ads,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,17932,803,359.26,163
2025-10-18,Facebook Ads,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,12969,424,177.15,29
2025-10-18,Facebook Ads,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,14174,401,103.1,67
2025-10-18,Facebook Ads,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,26116,806,292.58,93
2025-10-18,Facebook Ads,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,18302,601,326.64,154
2025-10-18,Facebook Ads,FB-100276,UA - Retargeting - Value | Android | APAC | Video,19617,359,195.98,72
2025-10-18,Facebook Ads,FB-100277,UA - Retargeting - Value | Android | US | Carousel,10135,258,110.89,31
2025-10-18,Facebook Ads,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,13427,271,107.37,27
2025-10-18,Facebook Ads,FB-100279,UA - Retargeting - Value | Android | MENA | Static,17786,422,207.2,107
2025-10-18,Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,10981,323,83.98,26
2025-10-18,Facebook Ads,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,13421,594,311.26,102
2025-10-18,Facebook Ads,FB-100282,UA - Retargeting - Value | Android | US | Video,11925,383,222.14,89
2025-10-18,Facebook Ads,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,13146,461,164.44,76
2025-10-18,Facebook Ads,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,14179,406,184.0,45
2025-10-18,Facebook Ads,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,11172,192,33.73,39
2025-10-18,Facebook Ads,FB-100286,UA - Lookalike - 1% | Android | APAC | UGC,26683,684,224.76,77
2025-10-18,Facebook Ads,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,7292,51,18.07,8
2025-10-18,Facebook Ads,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,19480,554,164.76,49
2025-10-18,Facebook Ads,FB-100289,UA - Lookalike - 5% | Android | US | UGC,15628,715,234.66,121
2025-10-18,Facebook Ads,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,23753,1141,373.56,221
2025-10-18,Facebook Ads,FB-100291,UA - Retargeting - Value | Android | US | Carousel,16316,388,163.74,70
2025-10-18,Facebook Ads,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,17240,425,119.77,51
2025-10-18,Facebook Ads,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,19975,856,393.5,162
2025-10-18,Facebook Ads,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,21377,733,276.12,55
2025-10-18,Facebook Ads,FB-100295,UA - Retargeting - Value | Android | US | Playables,9475,51,30.05,4
2025-10-18,Facebook Ads,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,19942,976,333.6,194
2025-10-18,Facebook Ads,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,17783,509,165.63,23
2025-10-18,Facebook Ads,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,22721,474,90.63,59
2025-10-18,Facebook Ads,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,14098,435,95.35,29
2025-10-18,Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,18811,344,148.09,51
2025-10-18,Facebook Ads,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,15654,243,94.33,53
2025-10-18,Facebook Ads,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,21522,785,217.29,130
2025-10-18,Facebook Ads,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,10282,470,139.35,99
2025-10-18,Facebook Ads,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,32727,1031,157.74,60
2025-10-18,Facebook Ads,FB-100305,UA - Retargeting - Value | iOS | US | Playables,6829,93,42.45,7
2025-10-18,Facebook Ads,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,23617,821,301.72,38
2025-10-18,Facebook Ads,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,9716,435,202.88,69
2025-10-18,Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,21245,494,232.53,44
2025-10-18,Facebook Ads,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,22675,508,115.93,45
2025-10-18,Facebook Ads,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,18815,869,230.63,123
2025-10-18,Facebook Ads,FB-100311,UA - Retargeting - Value | iOS | US | Static,7234,88,36.2,20
2025-10-18,Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,11492,419,156.2,72
2025-10-18,Facebook Ads,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,17871,694,161.15,40
2025-10-18,Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,8234,186,74.23,16
2025-10-18,Facebook Ads,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,22330,918,409.06,171
2025-10-18,Facebook Ads,FB-100316,UA - Prospecting - Broad | Android | EU | Static,29929,945,282.27,175
2025-10-18,Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,20116,439,171.96,82
2025-10-18,Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,42855,1255,396.45,108
2025-10-18,Facebook Ads,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,34951,681,256.46,110
2025-10-18,Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,36649,767,170.12,140
2025-10-18,Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,4793,165,43.84,18
2025-10-18,Facebook Ads,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,10897,254,98.09,21
2025-10-18,Facebook Ads,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,12261,309,125.05,52
2025-10-18,Facebook Ads,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,11232,250,103.58,12
2025-10-18,Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,15634,374,114.48,66
2025-10-18,Facebook Ads,FB-100326,UA - Retargeting - Value | Android | EU | UGC,10486,188,94.77,44
2025-10-18,Facebook Ads,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,20424,638,259.22,118
2025-10-18,Facebook Ads,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,19848,831,249.05,41
2025-10-18,Facebook Ads,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,20938,782,326.49,48
2025-10-18,Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,16059,669,278.5,76
2025-10-18,Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,30601,1265,217.07,208
2025-10-18,Facebook Ads,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,12498,223,108.8,35
2025-10-18,Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,20749,1027,252.13,210
2025-10-18,Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,45202,1808,610.56,267
2025-10-18,Facebook Ads,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,37033,1466,602.97,176
2025-10-18,Facebook Ads,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,18752,395,108.39,70
2025-10-18,Facebook Ads,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,5682,156,67.36,33
2025-10-18,Facebook Ads,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,13690,434,199.9,85
2025-10-18,Facebook Ads,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,8224,158,34.29,18
2025-10-18,Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,15224,688,286.48,103
2025-10-18,Facebook Ads,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,18468,804,203.25,110
2025-10-18,Facebook Ads,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,26959,830,153.55,63
2025-10-18,Facebook Ads,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,24461,1149,380.09,152
2025-10-18,Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,17029,476,146.18,94
2025-10-18,Facebook Ads,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,13687,407,165.2,40
2025-10-18,Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,27864,980,364.85,205
2025-10-18,Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,14676,653,144.38,21
2025-10-18,Facebook Ads,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,23506,559,192.02,47
2025-10-18,Facebook Ads,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,17128,434,119.57,34
2025-10-19,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,16202,98,47.94,19
2025-10-19,Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,15994,274,99.63,27
2025-10-19,Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,19469,540,280.31,94
2025-10-19,Facebook Ads,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,13666,537,170.23,107
2025-10-19,Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,15957,416,147.56,77
2025-10-19,Facebook Ads,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,16715,562,274.03,62
2025-10-19,Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,24345,571,237.08,87
2025-10-19,Facebook Ads,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,13662,497,148.21,25
2025-10-19,Facebook Ads,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,18081,775,177.16,92
2025-10-19,Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,21539,821,311.24,64
2025-10-19,Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,21660,1033,265.07,191
2025-10-19,Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,13457,397,99.73,32
2025-10-19,Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,4280,79,28.21,14
2025-10-19,Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,21199,901,331.3,26
2025-10-19,Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,32822,1272,445.84,52
2025-10-19,Facebook Ads,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,11983,225,104.06,44
2025-10-19,Facebook Ads,FB-100016,UA - Retargeting - Value | iOS | US | Playables,5591,103,50.63,21
2025-10-19,Facebook Ads,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,13867,529,106.65,63
2025-10-19,Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,18659,588,187.22,51
2025-10-19,Facebook Ads,FB-100019,UA - Lookalike - 1% | Android | EU | Video,13875,288,127.07,23
2025-10-19,Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,6235,142,51.02,25
2025-10-19,Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,17453,811,344.27,48
2025-10-19,Facebook Ads,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,11654,214,83.67,49
2025-10-19,Facebook Ads,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,16841,623,96.25,126
2025-10-19,Facebook Ads,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,16227,385,174.6,75
2025-10-19,Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,16466,695,205.23,54
2025-10-19,Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,12797,336,185.34,37
2025-10-19,Facebook Ads,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,10219,404,72.6,82
2025-10-19,Facebook Ads,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,14113,498,164.79,27
2025-10-19,Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,14902,661,310.41,115
2025-10-19,Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,29102,1175,385.05,129
2025-10-19,Facebook Ads,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,18871,544,255.14,57
2025-10-19,Facebook Ads,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,10571,296,112.07,18
2025-10-19,Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,18143,481,246.46,55
2025-10-19,Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,22796,417,172.22,87
2025-10-19,Facebook Ads,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,20192,350,93.94,57
2025-10-19,Facebook Ads,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,19709,547,127.51,102
2025-10-19,Facebook Ads,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,31765,1222,508.23,219
2025-10-19,Facebook Ads,FB-100038,UA - Retargeting - Value | iOS | US | Playables,7260,134,52.22,17
2025-10-19,Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,16045,208,64.21,22
2025-10-19,Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,21536,1044,454.35,201
2025-10-19,Facebook Ads,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,14497,409,83.8,56
2025-10-19,Facebook Ads,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,15769,557,187.04,62
2025-10-19,Facebook Ads,FB-100043,UA - Prospecting - Broad | Android | EU | Static,16577,404,151.3,74
2025-10-19,Facebook Ads,FB-100044,UA - Retargeting - Value | iOS | US | Playables,11522,78,38.24,15
2025-10-19,Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,14237,337,112.39,19
2025-10-19,Facebook Ads,FB-100046,UA - Lookalike - 1% | Android | US | Video,24373,961,230.64,141
2025-10-19,Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,30514,1231,299.26,173
2025-10-19,Facebook Ads,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,11490,272,170.49,25
2025-10-19,Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,19172,564,224.3,69
2025-10-19,Facebook Ads,FB-100050,UA - Lookalike - 5% | Android | US | Video,22247,451,161.91,53
2025-10-19,Facebook Ads,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,15649,508,184.15,18
2025-10-19,Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,22067,987,276.46,207
2025-10-19,Facebook Ads,FB-100053,UA - Retargeting - Value | iOS | US | Static,12079,414,164.73,34
2025-10-19,Facebook Ads,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,7864,110,38.11,18
2025-10-19,Facebook Ads,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,21065,497,161.23,92
2025-10-19,Facebook Ads,FB-100056,UA - Prospecting - Broad | Android | US | UGC,13384,569,250.82,107
2025-10-19,Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,15195,300,85.62,36
2025-10-19,Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,35169,1381,365.41,154
2025-10-19,Facebook Ads,FB-100059,UA - Prospecting - Broad | iOS | EU | UGC,13616,372,176.85,44
2025-10-19,Facebook Ads,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,14056,484,115.63,39
2025-10-19,Facebook Ads,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,15539,743,350.99,142
2025-10-19,Facebook Ads,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,12124,603,275.03,22
2025-10-19,Facebook Ads,FB-100063,UA - Prospecting - Broad | Android | US | Playables,16303,289,101.15,35
2025-10-19,Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,20480,523,279.13,32
2025-10-19,Facebook Ads,FB-100065,UA - Prospecting - Broad | Android | US | Playables,14138,421,198.25,39
2025-10-19,Facebook Ads,FB-100066,UA - Prospecting - Broad | Android | US | Playables,11993,435,216.37,52
2025-10-19,Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,28977,996,275.39,183
2025-10-19,Facebook Ads,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,19161,747,218.27,92
2025-10-19,Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,23123,1114,412.63,135
2025-10-19,Facebook Ads,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,9850,156,63.77,39
2025-10-19,Facebook Ads,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,23809,723,204.39,115
2025-10-19,Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,23959,963,354.0,104
2025-10-19,Facebook Ads,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,14454,472,101.2,87
2025-10-19,Facebook Ads,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,11458,349,184.66,57
2025-10-19,Facebook Ads,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,13951,336,73.75,24
2025-10-19,Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,11870,529,109.03,20
2025-10-19,Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,17566,719,181.48,77
2025-10-19,Facebook Ads,FB-100078,UA - Retargeting - Value | Android | US | Playables,10299,140,48.36,23
2025-10-19,Facebook Ads,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,16790,265,94.9,58
2025-10-19,Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,18417,696,363.66,118
2025-10-19,Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,28337,1124,604.04,86
2025-10-19,Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,17688,558,229.34,85
2025-10-19,Facebook Ads,FB-100083,UA - Lookalike - 5% | Android | LATAM | Static,35575,1230,199.75,213
2025-10-19,Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,19444,819,233.99,83
2025-10-19,Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,22355,960,235.01,179
2025-10-19,Facebook Ads,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,13652,384,221.64,70
2025-10-19,Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,23738,742,296.58,134
2025-10-19,Facebook Ads,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,9128,65,31.65,4
2025-10-19,Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,12314,277,121.3,49
2025-10-19,Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,17926,553,189.51,60
2025-10-19,Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,27806,853,367.39,79
2025-10-19,Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,18278,414,240.33,72
2025-10-19,Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,21766,550,120.56,68
2025-10-19,Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,16832,707,207.5,68
2025-10-19,Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,20287,697,366.9,71
2025-10-19,Facebook Ads,FB-100096,UA - Lookalike - 1% | Android | APAC | Carousel,23670,851,179.39,139
2025-10-19,Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,36191,1646,674.53,220
2025-10-19,Facebook Ads,FB-100098,UA - Lookalike - 1% | iOS | US | Video,20462,940,509.86,80
2025-10-19,Facebook Ads,FB-100099,UA - Prospecting - Broad | Android | MENA | Carousel,17663,448,118.45,74
2025-10-19,Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,29226,1304,382.85,145
2025-10-19,Facebook Ads,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,17670,386,181.77,22
2025-10-19,Facebook Ads,FB-100102,UA - Lookalike - 1% | iOS | MENA | Static,17035,445,190.77,36
2025-10-19,Facebook Ads,FB-100103,UA - Retargeting - Value | Android | APAC | Video,13205,354,97.31,85
2025-10-19,Facebook Ads,FB-100104,UA - Lookalike - 1% | iOS | APAC | Video,28112,670,140.43,131
2025-10-19,Facebook Ads,FB-100105,UA - Lookalike - 1% | iOS | US | Carousel,14621,369,106.2,38
